name_norm,latitude,longitude,country,is_city,is_main_station,is_airport
Obernai,48.46219,7.48881,France,FAUX,VRAI,FAUX
Mittersheim,48.866667,6.933333,France,FAUX,VRAI,FAUX
Fenetrange,48.85,7.016667,France,FAUX,VRAI,FAUX
Aeroport Paris Roissy Charles de Gaulle CDG T2,49.003652,2.570892,France,FAUX,VRAI,VRAI
Chateau-du-Loir,47.683392,0.414912,France,FAUX,VRAI,FAUX
Cannes,43.553839,7.019682,France,FAUX,VRAI,FAUX
Clermont-Ferrand,45.778945,3.100543,France,FAUX,VRAI,FAUX
Chambourg,47.1821629,0.9648363,France,FAUX,VRAI,FAUX
Dourdan,48.533466,2.009643,France,FAUX,VRAI,FAUX
Massy TGV,48.725758,2.261254,France,FAUX,VRAI,FAUX
Domfront,48.1076766,0.0262592,France,FAUX,VRAI,FAUX
Mondoubleau,47.98396,0.898777,France,FAUX,VRAI,FAUX
St-Valery-en-Caux,49.86182143224062,0.7132315635681152,France,FAUX,VRAI,FAUX
Blonville-sur-Mer-Benerville,49.3313919,0.0356856,France,FAUX,VRAI,FAUX
Villers-sur-Mer,49.3159865,0.0099283,France,FAUX,VRAI,FAUX
Houlgate,49.3000711,-0.0772276,France,FAUX,VRAI,FAUX
Ecouche,48.7151009,-0.1209574,France,FAUX,VRAI,FAUX
Le Merlerault,48.7024888,0.2832169,France,FAUX,VRAI,FAUX
Villedieu-les-Poeles,48.8340495,-1.225559,France,FAUX,VRAI,FAUX
La Ferte-Mace,48.589993,-0.358,France,FAUX,VRAI,FAUX
Montauban-de-Bretagne,48.190241,-2.052675,France,FAUX,VRAI,FAUX
Loudeac Centre,48.180337892604314,-2.7627182006835938,France,FAUX,VRAI,FAUX
Carhaix,48.2780022,-3.5622173,France,FAUX,VRAI,FAUX
Roscoff,48.7207491,-3.9833434,France,FAUX,VRAI,FAUX
St-Etienne Chateaucreux,45.443366,4.399722,France,FAUX,VRAI,FAUX
Pontivy,48.06192304752991,-2.965782880783081,France,FAUX,VRAI,FAUX
Bourgneuf-en-Retz Ecole,47.04216,-1.94913,France,FAUX,VRAI,FAUX
Bourgneuf-en-Retz,47.0469634,-1.9551942,France,FAUX,VRAI,FAUX
Chateau-Gontier,47.85,-0.95,France,FAUX,VRAI,FAUX
Segre,47.686272,-0.876409,France,FAUX,VRAI,FAUX
Benet-Riche-Bonne,46.373362,-0.592757,France,FAUX,VRAI,FAUX
Torfou,47.0331153,-1.1173797,France,FAUX,VRAI,FAUX
Cerizay,46.8176878,-0.6689931,France,FAUX,VRAI,FAUX
Pouzauges,46.7523536,-0.8146784,France,FAUX,VRAI,FAUX
Montreuil-Bellay,47.1254181,-0.1482834,France,FAUX,VRAI,FAUX
Angerville,48.3112062,2.0034931,France,FAUX,VRAI,FAUX
Monnerville,48.3484915,2.0320595,France,FAUX,VRAI,FAUX
Guillerval,48.3744455,2.0598748,France,FAUX,VRAI,FAUX
Neuille-Pont-Pierre,47.5580135,0.5649155,France,FAUX,VRAI,FAUX
Azay-le-Rideau,47.2663383,0.4475388,France,FAUX,VRAI,FAUX
Chateau-Renault,47.5877961,0.9015238,France,FAUX,VRAI,FAUX
Monnaie,47.4987491,0.7932851,France,FAUX,VRAI,FAUX
Privas,44.73465444794721,4.5998382568359375,France,FAUX,VRAI,FAUX
Ludon,44.9744015,-0.6118009,France,FAUX,VRAI,FAUX
Margaux,45.0358307,-0.6854145,France,FAUX,VRAI,FAUX
Moulis-Listrac,45.0840273,-0.7447365,France,FAUX,VRAI,FAUX
Soulac-sur-Mer,45.5081769,-1.1175894,France,FAUX,VRAI,FAUX
Le Verdon,45.5492065,-1.0650925,France,FAUX,VRAI,FAUX
Parempuyre,44.9447032,-0.6193396,France,FAUX,VRAI,FAUX
St-Leonard-de-Noblat,45.8320199,1.481686,France,FAUX,VRAI,FAUX
Pierre-Buffiere,45.6995226,1.3472667,France,FAUX,VRAI,FAUX
Assier,44.6746197,1.8697681,France,FAUX,VRAI,FAUX
Figeac,44.603515,2.037355,France,FAUX,VRAI,FAUX
Egletons,45.4023816,2.0651243,France,FAUX,VRAI,FAUX
Naves Bourg,45.31266889256478,1.768798828125,France,FAUX,VRAI,FAUX
Masseret,45.536175,1.5415396,France,FAUX,VRAI,FAUX
Issoudun,46.948763,1.985834,France,FAUX,VRAI,FAUX
Buzancais,46.885150209934594,1.4185291528701782,France,FAUX,VRAI,FAUX
Nimes Centre,43.832291,4.365845,France,FAUX,VRAI,FAUX
Aubusson,45.9596691,2.1617231,France,FAUX,VRAI,FAUX
Douelle,44.466667,1.366667,France,FAUX,VRAI,FAUX
Luzech,44.483333,1.283333,France,FAUX,VRAI,FAUX
Limoux,43.0563831,2.2228288,France,FAUX,VRAI,FAUX
Lavaur,43.703479,1.813146,France,FAUX,VRAI,FAUX
Le Mont-Dore,45.5793192,2.8047389,France,FAUX,VRAI,FAUX
Capvern,43.1033454,0.3296393,France,FAUX,VRAI,FAUX
Gex Centre,46.33204691423479,6.058391332626343,France,FAUX,VRAI,FAUX
Montierchaume Bourg,46.866667,1.766667,France,FAUX,VRAI,FAUX
Givors Ville,45.584948,4.766086,France,FAUX,VRAI,FAUX
Zornhoff,48.760358,7.398122,France,FAUX,VRAI,FAUX
Neuvy-Sautour,48.03439221867337,3.799096941947937,France,FAUX,VRAI,FAUX
Grenoble,45.191493,5.714584,France,FAUX,VRAI,FAUX
Dardilly le Jubin,45.815143,4.7613451,France,FAUX,VRAI,FAUX
Charbonnieres-les-Bains,45.782142,4.735912,France,FAUX,VRAI,FAUX
Macon Ville,46.302572,4.824887,France,FAUX,VRAI,FAUX
Hirson,49.91455,4.08432,France,FAUX,VRAI,FAUX
Chartres,48.4482023,1.4813128,France,FAUX,VRAI,FAUX
Annonay Gare Routiere,45.24368147571794,4.668642282485962,France,FAUX,VRAI,FAUX
La Voulte,44.799362720814585,4.781134128570557,France,FAUX,VRAI,FAUX
Aire-sur-l'Adour Office de Tourisme,43.687952,-0.254421,France,FAUX,VRAI,FAUX
Laroche-Migennes,47.960998,3.513191,France,FAUX,VRAI,FAUX
St-Florentin-Vergigny,47.981058,3.731036,France,FAUX,VRAI,FAUX
La Bernerie-en-Retz Centre,47.080438930425245,-2.0375454425811768,France,FAUX,VRAI,FAUX
Les Moutiers-en-Retz Centre,47.06189301121265,-2.000960111618042,France,FAUX,VRAI,FAUX
Ferney Centre,46.258577,6.11063,France,FAUX,VRAI,FAUX
Le Chatelard Frontiere,46.053679,6.950603,France,FAUX,VRAI,FAUX
La Baule-Escoublac,47.28869,-2.389102,France,FAUX,VRAI,FAUX
Joue-les-Tours,47.3541741,0.6675586,France,FAUX,VRAI,FAUX
Langres,47.8769474,5.3444064,France,FAUX,VRAI,FAUX
Longuyon,49.4442555,5.604482,France,FAUX,VRAI,FAUX
Luneville,48.588233,6.49727,France,FAUX,VRAI,FAUX
Montlucon,46.338101,2.596159,France,FAUX,VRAI,FAUX
Lyon Part-Dieu,45.760559,4.859355,France,FAUX,VRAI,FAUX
Le Puy-en-Velay,45.042866,3.892421,France,FAUX,VRAI,FAUX
La Rochelle Ville,46.15269,-1.145305,France,FAUX,VRAI,FAUX
Lusigny-sur-Barse Centre,48.254562,4.254864,France,FAUX,VRAI,FAUX
Longwy,49.5129923,5.7696358,France,FAUX,VRAI,FAUX
Meymac,45.5302313,2.1640905,France,FAUX,VRAI,FAUX
Font-Romeu-Odeillo-Via,42.4912317,2.0383917,France,FAUX,VRAI,FAUX
Marne-la-Vallee-Chessy,48.869856,2.78272,France,FAUX,VRAI,FAUX
Mont-sur-Meurthe,48.5599456,6.4496444,France,FAUX,VRAI,FAUX
Chaumont,48.10976,5.1346,France,FAUX,VRAI,FAUX
Montpellier St-Roch,43.604738,3.880674,France,FAUX,VRAI,FAUX
Marseille St-Charles,43.302666,5.380407,France,FAUX,VRAI,FAUX
Montdidier,49.64147,2.563,France,FAUX,VRAI,FAUX
Munster,48.0383438,7.1341728,France,FAUX,VRAI,FAUX
Nice Ville,43.704556,7.261904,France,FAUX,VRAI,FAUX
Nantes,47.216148,-1.542356,France,FAUX,VRAI,FAUX
Aubenas,44.61098202551544,4.4072020053863525,France,FAUX,VRAI,FAUX
Brignoles,43.40595166064919,6.05647087097168,France,FAUX,VRAI,FAUX
Paris Gare du Nord,48.880185,2.355151,France,FAUX,VRAI,FAUX
Pont-sur-Seine Fleming,48.50964,3.60186,France,FAUX,VRAI,FAUX
Rouilly-St-Loup la Guerade,48.266667,4.15,France,FAUX,VRAI,FAUX
Perros-Guirec,48.816667,-3.45,France,FAUX,VRAI,FAUX
Aime-la-Plagne,45.5544,6.648646,France,FAUX,VRAI,FAUX
Moutiers-Salins,45.486344,6.531425,France,FAUX,VRAI,FAUX
Aix-en-Provence Centre,43.522912,5.445345,France,FAUX,VRAI,FAUX
Troyes,48.296069,4.065281,France,FAUX,VRAI,FAUX
St-Andre-les-Vergers Reine Blanche,48.279174,4.046593,France,FAUX,VRAI,FAUX
Crancey RN,48.516667,3.633333,France,FAUX,VRAI,FAUX
Riom-Chatel-Guyon,45.889965,3.120498,France,FAUX,VRAI,FAUX
Villiers-le-Sec Mairie,48.107507,5.063443,France,FAUX,VRAI,FAUX
St-Amand-Longpre,47.69413,1.008203,France,FAUX,VRAI,FAUX
St-Georges-d'Aurac,45.1605341,3.4947035,France,FAUX,VRAI,FAUX
Ste-Pazanne,47.1055419,-1.8138744,France,FAUX,VRAI,FAUX
Schweighouse-sur-Moder,48.8286765,7.7425635,France,FAUX,VRAI,FAUX
Latour-de-Carol - Enveitg,42.4590464,1.9045027,France,FAUX,VRAI,FAUX
Thiers,45.8610502,3.5431798,France,FAUX,VRAI,FAUX
Thoiry Mairie,46.230758,5.980352,France,FAUX,VRAI,FAUX
Toulouse Matabiau,43.611206,1.453616,France,FAUX,VRAI,FAUX
Trouville-Deauville,49.360005,0.084167,France,FAUX,VRAI,FAUX
Geneve,46.208942,6.145262,Suisse,FAUX,VRAI,FAUX
Urt,43.4993785,-1.3005564,France,FAUX,VRAI,FAUX
Rouen Rive Droite,49.448764,1.094087,France,FAUX,VRAI,FAUX
Valence Ville,44.928049,4.893273,France,FAUX,VRAI,FAUX
Vierzon,47.226497,2.059822,France,FAUX,VRAI,FAUX
Vitry-la-Ville Mairie,48.837638,4.45757,France,FAUX,VRAI,FAUX
Ervy-le-Chatel,48.033333,3.916667,France,FAUX,VRAI,FAUX
Creutzwald Gare Routiere,49.207553,6.696936,France,FAUX,VRAI,FAUX
Dives-Cabourg,49.2864776,-0.1074996,France,FAUX,VRAI,FAUX
Bourg-en-Bresse,46.200351,5.215063,France,FAUX,VRAI,FAUX
Evian-les-Bains,46.397915,6.577457,France,FAUX,VRAI,FAUX
Montauban Ville Bourbon,44.014387,1.341496,France,FAUX,VRAI,FAUX
Mazamet,43.4977847,2.3747346,France,FAUX,VRAI,FAUX
Tulle,45.258725,1.756467,France,FAUX,VRAI,FAUX
Cahors,44.449275,1.433325,France,FAUX,VRAI,FAUX
Basel SBB,47.5470755094,7.589169996,Suisse,FAUX,VRAI,FAUX
London St-Pancras,51.531921,-0.126361,Royaume-Uni,FAUX,VRAI,FAUX
Bruxelles-Midi,50.835374,4.335695,Belgique,FAUX,VRAI,FAUX
Amsterdam-Centraal,52.37919,4.899426,Pays-Bas,FAUX,VRAI,FAUX
Antwerpen-Centraal,51.21552672202654,4.42100465297699,Belgique,FAUX,VRAI,FAUX
Gent-Sint-Pieters,51.035627,3.710612,Belgique,FAUX,VRAI,FAUX
Liege-Guillemins,50.624297,5.566667,Belgique,FAUX,VRAI,FAUX
Martigny,46.105834,7.079122,Suisse,FAUX,VRAI,FAUX
Zurich HB,47.378186,8.539203,Suisse,FAUX,VRAI,FAUX
Lausanne,46.516704,6.62905,Suisse,FAUX,VRAI,FAUX
Grenchen Nord,47.191821,7.389456,Suisse,FAUX,VRAI,FAUX
Bern Hbf,46.949113,7.438483,Suisse,FAUX,VRAI,FAUX
Antequera Ciudad,37.028276,-4.561063,Espagne,FAUX,VRAI,FAUX
Valladolid Campo Grande,41.641971,-4.727004,Espagne,FAUX,VRAI,FAUX
Ourense-Empalme,42.350627,-7.872743,Espagne,FAUX,VRAI,FAUX
Segovia Estacion,40.934062,-4.11332,Espagne,FAUX,VRAI,FAUX
Puente Genil Estacion,37.395966,-4.75308,Espagne,FAUX,VRAI,FAUX
Malaga-Maria Zambrano,36.711819,-4.43214,Espagne,FAUX,VRAI,FAUX
Santander Estacion,43.458287,-3.811435,Espagne,FAUX,VRAI,FAUX
Betanzos-Cidade,43.284264,-8.215673,Espagne,FAUX,VRAI,FAUX
Alacant-Terminal,38.344444,-0.494972,Espagne,FAUX,VRAI,FAUX
Bilbao Abando,43.259715,-2.927507,Espagne,FAUX,VRAI,FAUX
Barcelona Sants,41.378911,2.140367,Espagne,FAUX,VRAI,FAUX
A Coruna-San Cristovo,43.352681,-8.409651,Espagne,FAUX,VRAI,FAUX
Madrid Atocha,40.405963,-3.689757,Espagne,FAUX,VRAI,FAUX
Medina del Campo Estacion,41.317676,-4.910474,Espagne,FAUX,VRAI,FAUX
Tarragona Estacio,41.111212,1.253527,Espagne,FAUX,VRAI,FAUX
Redondela de Galicia,42.286165,-8.61945,Espagne,FAUX,VRAI,FAUX
San Fernando de Cadiz,36.4758,-6.19444,Espagne,FAUX,VRAI,FAUX
Valencia Estacio Nord,39.466932,-0.377151,Espagne,FAUX,VRAI,FAUX
Aachen Hbf,50.767802,6.091495,Allemagne,FAUX,VRAI,FAUX
Aschaffenburg Hbf,49.980554,9.143692,Allemagne,FAUX,VRAI,FAUX
Berchtesgaden Hbf,47.626683,12.999058,Allemagne,FAUX,VRAI,FAUX
Augsburg Hbf,48.365444,10.885568,Allemagne,FAUX,VRAI,FAUX
Freudenstadt Hbf,48.460325,8.428807,Allemagne,FAUX,VRAI,FAUX
Hannover Hbf,52.376763,9.741016,Allemagne,FAUX,VRAI,FAUX
Hildesheim Hbf,52.160627,9.953494,Allemagne,FAUX,VRAI,FAUX
Ingolstadt Hbf,48.744537,11.437335,Allemagne,FAUX,VRAI,FAUX
Landshut (Bay) Hbf,48.547494,12.135931,Allemagne,FAUX,VRAI,FAUX
Lorrach Hbf,47.614054,7.665416,Allemagne,FAUX,VRAI,FAUX
Metzingen (Wurtt),48.539727,9.290153,Allemagne,FAUX,VRAI,FAUX
Monchengladbach Hbf,51.196579,6.44611,Allemagne,FAUX,VRAI,FAUX
Neunkirchen (Saar) Hbf,49.353287,7.176655,Allemagne,FAUX,VRAI,FAUX
Neuss Hbf,51.204444,6.684396,Allemagne,FAUX,VRAI,FAUX
Oberhausen Hbf,51.475118,6.852036,Allemagne,FAUX,VRAI,FAUX
Osnabruck Hbf,52.272848,8.061777,Allemagne,FAUX,VRAI,FAUX
Paderborn Hbf,51.712982,8.740508,Allemagne,FAUX,VRAI,FAUX
Pforzheim Hbf,48.894154,8.703095,Allemagne,FAUX,VRAI,FAUX
Reutlingen Hbf,48.49603,9.209196,Allemagne,FAUX,VRAI,FAUX
Remscheid Hbf,51.17727,7.199622,Allemagne,FAUX,VRAI,FAUX
Regensburg Hbf,49.011669,12.099615,Allemagne,FAUX,VRAI,FAUX
Schweinfurt Hbf,50.035316,10.212923,Allemagne,FAUX,VRAI,FAUX
Solingen Hbf,51.160909,7.004241,Allemagne,FAUX,VRAI,FAUX
Sinsheim (Elsenz) Hbf,49.250351,8.875103,Allemagne,FAUX,VRAI,FAUX
Tubingen Hbf,48.515807,9.055409,Allemagne,FAUX,VRAI,FAUX
Wilhelmshaven Hbf,53.518717,8.115641,Allemagne,FAUX,VRAI,FAUX
Worms Hbf,49.634748,8.356633,Allemagne,FAUX,VRAI,FAUX
Bochum Hbf,51.478651,7.224109,Allemagne,FAUX,VRAI,FAUX
Bonn Hbf,50.732007,7.097136,Allemagne,FAUX,VRAI,FAUX
Hamburg Hbf,53.552732,10.006908,Allemagne,FAUX,VRAI,FAUX
Dusseldorf Hbf,51.21996,6.794316,Allemagne,FAUX,VRAI,FAUX
Mannheim Hbf,49.479295999056305,8.469530940055847,Allemagne,FAUX,VRAI,FAUX
Munchen Hbf,48.140228,11.558337999999999,Allemagne,FAUX,VRAI,FAUX
Neustadt (Weinstr) Hbf,49.34961,8.140379,Allemagne,FAUX,VRAI,FAUX
Wuppertal Hbf,51.254334,7.149381,Allemagne,FAUX,VRAI,FAUX
Balingen (Wurtt),48.278464,8.850302,Allemagne,FAUX,VRAI,FAUX
Zwickau (Sachs) Hbf,50.714955,12.475984,Allemagne,FAUX,VRAI,FAUX
Dresden Hbf,51.040562,13.732038,Allemagne,FAUX,VRAI,FAUX
Bielefeld Hbf,52.029258,8.532722,Allemagne,FAUX,VRAI,FAUX
Bremerhaven Hbf,53.534916,8.599557,Allemagne,FAUX,VRAI,FAUX
Bremen Hbf,53.083477,8.813833,Allemagne,FAUX,VRAI,FAUX
Bayreuth Hbf,49.949613,11.579985,Allemagne,FAUX,VRAI,FAUX
Koln Hbf,50.943029,6.958729,Allemagne,FAUX,VRAI,FAUX
Darmstadt Hbf,49.872503,8.629635,Allemagne,FAUX,VRAI,FAUX
Dortmund Hbf,51.517898,7.459293,Allemagne,FAUX,VRAI,FAUX
Duisburg Hbf,51.429786,6.775906,Allemagne,FAUX,VRAI,FAUX
Emden Hbf,53.369011,7.19501,Allemagne,FAUX,VRAI,FAUX
Erfurt Hbf,50.972549,11.038501,Allemagne,FAUX,VRAI,FAUX
Essen Hbf,51.451351,7.014795,Allemagne,FAUX,VRAI,FAUX
Furth (Bay) Hbf,49.469706,10.989987,Allemagne,FAUX,VRAI,FAUX
Friedrichshafen Stadt,47.65322,9.473902,Allemagne,FAUX,VRAI,FAUX
Freiburg (Breisgau) Hbf,47.997690269936264,7.841593623161316,Allemagne,FAUX,VRAI,FAUX
Frankfurt (Main) Hbf,50.107149,8.663785,Allemagne,FAUX,VRAI,FAUX
Gelsenkirchen Hbf,51.505016,7.102583,Allemagne,FAUX,VRAI,FAUX
Hanau Hbf,50.12128,8.929165,Allemagne,FAUX,VRAI,FAUX
Berlin Hbf,52.525589,13.369548,Allemagne,FAUX,VRAI,FAUX
Heilbronn Hbf,49.143308,9.207713,Allemagne,FAUX,VRAI,FAUX
Heidelberg Hbf,49.403779,8.675741,Allemagne,FAUX,VRAI,FAUX
Hof Hbf,50.307743,11.923067,Allemagne,FAUX,VRAI,FAUX
Kempten (Allgau) Hbf,47.711748,10.317611,Allemagne,FAUX,VRAI,FAUX
Krefeld Hbf,51.325772,6.570224,Allemagne,FAUX,VRAI,FAUX
Kiel Hbf,54.314982,10.131975,Allemagne,FAUX,VRAI,FAUX
Karlsruhe Hbf,48.99350964955472,8.401848077774048,Allemagne,FAUX,VRAI,FAUX
Kassel Hbf,51.318257,9.489498,Allemagne,FAUX,VRAI,FAUX
Lubeck Hbf,53.867768,10.670348,Allemagne,FAUX,VRAI,FAUX
Leipzig Hbf,51.346546,12.383333,Allemagne,FAUX,VRAI,FAUX
Lindau Hbf,47.544738,9.680303,Allemagne,FAUX,VRAI,FAUX
Munchen Flughafen Terminal,48.353731,11.785972,Allemagne,FAUX,VRAI,VRAI
Munster (Westf) Hbf,51.956563,7.635716,Allemagne,FAUX,VRAI,FAUX
Nurnberg Hbf,49.445615,11.082989,Allemagne,FAUX,VRAI,FAUX
Ulm Hbf,48.399432,9.982224,Allemagne,FAUX,VRAI,FAUX
Wurzburg Hbf,49.801794,9.935777,Allemagne,FAUX,VRAI,FAUX
Saarbrucken Hbf,49.24115221039208,6.990984678268433,Allemagne,FAUX,VRAI,FAUX
Stuttgart Hbf,48.784081,9.181636,Allemagne,FAUX,VRAI,FAUX
Wiesbaden Hbf,50.070788,8.243728,Allemagne,FAUX,VRAI,FAUX
Potsdam Hbf,52.391703,13.066782,Allemagne,FAUX,VRAI,FAUX
Hagen Hbf,51.362744,7.460246,Allemagne,FAUX,VRAI,FAUX
Gera Hbf,50.883421,12.077088,Allemagne,FAUX,VRAI,FAUX
Halle (Saale) Hbf,51.477509,11.987088,Allemagne,FAUX,VRAI,FAUX
Magdeburg Hbf,52.130351,11.62689,Allemagne,FAUX,VRAI,FAUX
Koblenz Hbf,50.35108,7.588648,Allemagne,FAUX,VRAI,FAUX
Ludwigshafen (Rh) Hbf,49.477985,8.4334,Allemagne,FAUX,VRAI,FAUX
Mulheim (Ruhr) Hbf,51.431323,6.88668,Allemagne,FAUX,VRAI,FAUX
Rostock Hbf,54.078323,12.131706,Allemagne,FAUX,VRAI,FAUX
Schwerin Hbf,53.63466,11.407553,Allemagne,FAUX,VRAI,FAUX
Dessau Hbf,51.839865,12.234948,Allemagne,FAUX,VRAI,FAUX
Stralsund Hbf,54.308626,13.077318,Allemagne,FAUX,VRAI,FAUX
Chemnitz Hbf,50.839266,12.930299,Allemagne,FAUX,VRAI,FAUX
Southampton Central,50.907742,-1.413983,Royaume-Uni,FAUX,VRAI,FAUX
Liverpool Central,53.40525,-2.977841,Royaume-Uni,FAUX,VRAI,FAUX
Wakefield Westgate,53.681736,-1.506386,Royaume-Uni,FAUX,VRAI,FAUX
Falkirk High,55.991863,-3.792276,Royaume-Uni,FAUX,VRAI,FAUX
Portsmouth Harbour,50.796097,-1.108895,Royaume-Uni,FAUX,VRAI,FAUX
Newbury Station,51.397599,-1.322608,Royaume-Uni,FAUX,VRAI,FAUX
Bedford Station,52.136175,-0.47945,Royaume-Uni,FAUX,VRAI,FAUX
Great Malvern,52.109165,-2.318289,Royaume-Uni,FAUX,VRAI,FAUX
Yeovil Junction,50.924686,-2.613198,Royaume-Uni,FAUX,VRAI,FAUX
Newhaven Town,50.794888,0.054627,Royaume-Uni,FAUX,VRAI,FAUX
Dorchester South,50.708752,-2.437593,Royaume-Uni,FAUX,VRAI,FAUX
East Croydon,51.375679,-0.093335,Royaume-Uni,FAUX,VRAI,FAUX
Ealing Broadway,51.51466,-0.300843,Royaume-Uni,FAUX,VRAI,FAUX
Warrington Central,53.391857,-2.592434,Royaume-Uni,FAUX,VRAI,FAUX
New Mills Central,53.364567,-2.007485,Royaume-Uni,FAUX,VRAI,FAUX
Worcester Foregate Street,52.194801,-2.220885,Royaume-Uni,FAUX,VRAI,FAUX
Colchester Station,51.900478,0.894085,Royaume-Uni,FAUX,VRAI,FAUX
Dumbarton Central,55.946705,-4.56697,Royaume-Uni,FAUX,VRAI,FAUX
Prestwick Town,55.501675,-4.613935,Royaume-Uni,FAUX,VRAI,FAUX
Paisley Gilmour Street,55.848026,-4.424646,Royaume-Uni,FAUX,VRAI,FAUX
Tyndrum Lower,56.433407,-4.714873,Royaume-Uni,FAUX,VRAI,FAUX
Canterbury West,51.284279,1.074608,Royaume-Uni,FAUX,VRAI,FAUX
Burnley Central,53.793776,-2.244644,Royaume-Uni,FAUX,VRAI,FAUX
Folkestone Central,51.082985,1.168331,Royaume-Uni,FAUX,VRAI,FAUX
Ashford International,51.14335293766652,0.8751672506332396,Royaume-Uni,FAUX,VRAI,FAUX
Tilbury Town,51.462879,0.353724,Royaume-Uni,FAUX,VRAI,FAUX
Maidstone East,51.277729,0.520618,Royaume-Uni,FAUX,VRAI,FAUX
Birmingham New Street,52.478153,-1.898375,Royaume-Uni,FAUX,VRAI,FAUX
Bradford Interchange,53.791196,-1.749701,Royaume-Uni,FAUX,VRAI,FAUX
Blackpool North,53.822772,-3.049908,Royaume-Uni,FAUX,VRAI,FAUX
Exeter Central,50.726471,-3.532973,Royaume-Uni,FAUX,VRAI,FAUX
Glasgow Central,55.860157,-4.259208,Royaume-Uni,FAUX,VRAI,FAUX
Guildford Station,51.236912,-0.580409,Royaume-Uni,FAUX,VRAI,FAUX
Grimsby Town,53.564091,-0.086922,Royaume-Uni,FAUX,VRAI,FAUX
Heathrow Terminals 1-2-3 Rail,51.471,-0.456,Royaume-Uni,FAUX,VRAI,VRAI
Manchester Piccadilly,53.476704,-2.228991,Royaume-Uni,FAUX,VRAI,FAUX
Enfield Town,51.651524,-0.078891,Royaume-Uni,FAUX,VRAI,FAUX
Epsom Station,51.334339,-0.268756,Royaume-Uni,FAUX,VRAI,FAUX
Welwyn Garden City,51.800957,-0.203081,Royaume-Uni,FAUX,VRAI,FAUX
Wembley Central,51.551468,-0.296592,Royaume-Uni,FAUX,VRAI,FAUX
Wimbledon Station,51.421528,-0.206496,Royaume-Uni,FAUX,VRAI,FAUX
Woolwich Arsenal,51.489815,0.069883,Royaume-Uni,FAUX,VRAI,FAUX
Farnborough Main,51.296471,-0.756436,Royaume-Uni,FAUX,VRAI,FAUX
Lymington Town,50.760818,-1.537753,Royaume-Uni,FAUX,VRAI,FAUX
Sudbury Hill Harrow,51.558423,-0.336092,Royaume-Uni,FAUX,VRAI,FAUX
Newark Northgate,53.082542,-0.799644,Royaume-Uni,FAUX,VRAI,FAUX
Reading Station,51.458767,-0.972172,Royaume-Uni,FAUX,VRAI,FAUX
Firenze Santa Maria Novella,43.77681,11.247806,Italie,FAUX,VRAI,FAUX
Genova Piazza Principe,44.417507,8.922072,Italie,FAUX,VRAI,FAUX
Milano Centrale,45.487143,9.204828,Italie,FAUX,VRAI,FAUX
Napoli Centrale,40.852826,14.273072,Italie,FAUX,VRAI,FAUX
Reggio di Calabria Centrale,38.104123,15.635792,Italie,FAUX,VRAI,FAUX
Roma Termini,41.900833,12.501944,Italie,FAUX,VRAI,FAUX
Rimini,44.06424,12.574012,Italie,FAUX,VRAI,FAUX
Torino Porta Nuova,45.061,7.677713,Italie,FAUX,VRAI,FAUX
Venezia Santa Lucia,45.441397,12.320462,Italie,FAUX,VRAI,FAUX
Verona Porta Nuova,45.428659,10.982741,Italie,FAUX,VRAI,FAUX
Luxembourg,49.599717,6.134391,Luxembourg,FAUX,VRAI,FAUX
Rodange,49.551283,5.845028,Luxembourg,FAUX,VRAI,FAUX
Den Haag Centraal,52.080506,4.323991,Pays-Bas,FAUX,VRAI,FAUX
Rotterdam Centraal,51.925068244603146,4.468839168548584,Pays-Bas,FAUX,VRAI,FAUX
Utrecht Centraal,52.08758,5.111167,Pays-Bas,FAUX,VRAI,FAUX
Lisboa Santa Apolonia,38.71387,-9.122271,Portugal,FAUX,VRAI,FAUX
Porto Campanha,41.148823,-8.584932,Portugal,FAUX,VRAI,FAUX
Naucelle Centre,44.194584,2.341033,France,FAUX,VRAI,FAUX
St-Denis-Voyageurs,NA,NA,France,FAUX,VRAI,FAUX
Ermont-Halte,48.9898,2.26323,France,FAUX,VRAI,FAUX
Cergy-le-Haut,49.0484932,2.0118725,France,FAUX,VRAI,FAUX
Aeroport Paris Orly Ouest,48.75,2.4,France,FAUX,VRAI,VRAI
Evry-Val-de-Seine,48.63442,2.45209,France,FAUX,VRAI,FAUX
Bologna Centrale,44.506141,11.343406,Italie,FAUX,VRAI,FAUX
Warszawa-Centralna,52.228864,21.003233,Pologne,FAUX,VRAI,FAUX
Budapest-Keleti,47.500385,19.085069,Hongrie,FAUX,VRAI,FAUX
Moskva Kievskaia,55.742963,37.566774,Russie,FAUX,VRAI,FAUX
Villach Hbf,46.618624,13.848538,Autriche,FAUX,VRAI,FAUX
Uzel Aire de covoiturage (Berlouze),48.271138,-2.78608,France,FAUX,VRAI,FAUX
Limburg Sud,50.382498,8.096107,Allemagne,FAUX,VRAI,FAUX
Bottrop Hbf,51.509538,6.936921,Allemagne,FAUX,VRAI,FAUX
Braunschweig Hbf,52.252236,10.539699,Allemagne,FAUX,VRAI,FAUX
Soltau (Han),52.983131,9.831214,Allemagne,FAUX,VRAI,FAUX
Trier Hbf,49.756848,6.652449,Allemagne,FAUX,VRAI,FAUX
Herzberg (Harz),51.643864,10.329927,Allemagne,FAUX,VRAI,FAUX
Landau (Pfalz) Hbf,49.198178,8.126167,Allemagne,FAUX,VRAI,FAUX
