DATAFLOW,LAST UPDATE,freq,unit,seat,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,1998,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,1999,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2000,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2001,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2002,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2003,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2004,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2005,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2006,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2007,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2008,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2009,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2010,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2011,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2012,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2013,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2014,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2015,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2016,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2017,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2018,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2019,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2020,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2021,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Croatie,2022,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,1992,4,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,1993,4,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,1994,4,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,1995,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,1996,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,1997,4,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,1998,4,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,1999,4,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2000,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2001,3.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2002,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2003,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2004,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2005,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2008,8,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2009,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2010,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Hongrie,2011,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Irlande,2012,0,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Italie,1995,63,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Italie,1996,63,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Italie,1997,66,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Italie,1998,67,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Italie,1999,66,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Italie,2000,71,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Italie,2011,29,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,1992,12.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,1993,12.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,1994,12.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,1995,12,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,1996,9.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,1997,8.688,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,1998,8.346,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,1999,8,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2000,8.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2001,8,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2002,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2003,6.370,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2004,6.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2005,5.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2006,5.210,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2007,3.720,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2008,3.650,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2009,3.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2010,3.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2011,2.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2012,2.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2013,2.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2014,2.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2015,2.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2016,2.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2017,1.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2018,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2019,0.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2020,34.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2021,34.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lituanie,2022,10.500,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,1993,23.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,1994,22.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,1995,19.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,1996,14.300,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,1997,11.168,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,1998,10.774,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,1999,9,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2000,9.400,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2001,6.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2002,6.900,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2003,6.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2004,5.600,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2005,5.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2006,5.440,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2007,5.390,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Lettonie,2008,5.230,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Moldavie,1992,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Moldavie,1997,19.506,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Moldavie,1998,19,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Moldavie,2001,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Monténégro,2016,0.230,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Monténégro,2017,0.230,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Monténégro,2018,0.230,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Monténégro,2019,0.230,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,1993,1.701,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,1994,1.701,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,1995,1.680,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,1996,1.680,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,1997,1.680,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,1998,1.680,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,1999,1.680,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2000,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2001,1.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2002,1.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2005,1.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2006,1.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2007,1.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2008,1.800,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2009,1.430,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2010,0.850,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2011,0.720,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2012,0.730,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2013,0.730,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2014,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2015,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2016,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2017,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2018,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2019,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2020,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2021,0.700,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Macédoine du Nord,2022,0.732,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1990,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1991,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1992,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1993,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1994,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1995,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1996,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1997,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1998,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,1999,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,2000,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Norvège,2001,2,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,1995,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,1996,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,1997,27,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,1998,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,1999,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2000,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2001,26,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2002,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2003,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2004,19,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2005,17,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2006,15,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2007,16,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2008,14,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2009,15,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2010,14,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2011,15,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2012,12,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2013,11,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2014,10,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2015,10,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2016,9,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2017,9,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2018,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2019,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2020,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2021,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Pologne,2022,6,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Portugal,1992,12,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Portugal,1998,0,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Portugal,1999,0,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Portugal,2000,0,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,1992,6.041,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,1993,6.730,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,1994,6.720,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,1995,17.240,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,1997,6.556,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,1998,6.536,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,1999,4.964,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,2000,8.182,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,2001,8.403,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,2002,9.678,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,2004,11,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,2005,12,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,2006,21,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,2007,9,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Roumanie,2008,11,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2006,3.200,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2007,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2008,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2009,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2010,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2011,0,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2013,5,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2014,0,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2015,5,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2016,5,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2017,3,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2019,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Serbie,2020,1,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1990,10,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1991,10,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1992,8,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1993,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1994,8,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1995,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1996,8,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1997,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1998,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,1999,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2000,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2001,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2002,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2003,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2004,6,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2005,6,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2006,6,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2007,6,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2008,7,
ESTAT:RAIL_EQ_PA_CSB(1.0),25/10/23 23:00:00,A,THS,Couchettes,Suède,2009,7,
